txn_id,account_id,counterparty_id,amount,timestamp,merchant_category,device_id,ip_region,account_open_date
TXN-000516,AC-0045,MR-8307,82.94,2026-03-14 11:42:58,travel,DEV-0193,us-west,2026-04-04
TXN-001349,AC-0108,MR-7122,95.92,2026-03-17 15:17:52,travel,DEV-0299,us-east,2027-05-15
TXN-001016,AC-0082,MR-7166,35.88,2026-01-13 07:22:51,retail,DEV-0142,us-east,2027-10-31
TXN-002817,AC-0210,MR-7676,109.89,2026-02-17 12:09:32,utilities,DEV-0146,us-east,2026-03-30
TXN-004064,AC-0292,MR-1693,102.14,2026-02-26 03:53:28,retail,DEV-0013,us-west,2026-03-14
TXN-004057,AC-0291,MR-2833,99.26,2026-01-22 01:54:58,retail,DEV-0229,us-west,2027-05-28
TXN-002810,AC-0210,MR-2724,7.03,2026-01-26 12:29:06,travel,DEV-0146,us-east,2026-03-30
TXN-003295,AC-0244,MR-3073,93.66,2026-02-23 14:31:40,retail,DEV-0103,us-east,2026-08-09
TXN-003252,AC-0241,MR-2536,12.21,2026-01-06 19:52:21,retail,DEV-0038,us-west,2027-12-15
TXN-003723,AC-0268,MR-4114,22.2,2026-03-15 22:36:47,retail,DEV-0136,us-west,2027-11-10
TXN-004207,AC-0300,MR-9996,93.13,2026-01-23 02:23:45,food,DEV-0283,us-west,2027-04-21
TXN-001782,AC-0138,MR-7181,33.17,2026-01-01 11:34:36,entertainment,DEV-0198,us-west,2026-05-28
TXN-002570,AC-0191,MR-9652,7.05,2026-02-08 21:59:26,travel,DEV-0003,us-east,2027-05-24
TXN-001786,AC-0138,MR-9611,26.77,2026-01-14 22:43:45,utilities,DEV-0198,us-west,2026-05-28
TXN-002071,AC-0158,MR-8773,27.2,2026-01-15 17:25:18,retail,DEV-0242,us-east,2027-08-12
TXN-000357,AC-0036,MR-4624,51.94,2026-02-09 03:56:49,food,DEV-0110,us-west,2026-04-22
TXN-004112,AC-0295,MR-1402,47.74,2026-03-04 23:50:47,entertainment,DEV-0201,us-west,2026-05-22
TXN-003326,AC-0245,MR-2272,86.63,2026-03-23 04:07:12,food,DEV-0023,us-west,2026-10-07
TXN-001313,AC-0106,MR-6441,80.95,2026-02-16 23:45:53,utilities,DEV-0089,us-east,2027-05-09
TXN-001636,AC-0129,MR-9074,11.62,2026-02-23 05:13:20,entertainment,DEV-0261,us-east,2026-09-09
TXN-000551,AC-0048,MR-8363,8.55,2026-02-05 06:47:16,retail,DEV-0195,us-west,2026-12-13
TXN-002389,AC-0177,MR-7609,90.43,2026-03-26 11:20:31,utilities,DEV-0055,us-east,2027-02-23
TXN-002480,AC-0183,MR-2390,18.23,2026-02-26 09:53:48,entertainment,DEV-0093,us-east,2027-06-29
TXN-002522,AC-0188,MR-3429,96.76,2026-03-29 14:55:00,utilities,DEV-0073,us-west,2026-04-11
TXN-002266,AC-0169,MR-3576,101.57,2026-02-21 17:31:39,utilities,DEV-0005,us-east,2026-06-01
TXN-002960,AC-0219,MR-3122,49.6,2026-03-17 05:19:14,utilities,DEV-0206,us-east,2026-06-12
TXN-001228,AC-0099,MR-5269,55.04,2026-02-06 23:53:19,travel,DEV-0294,us-west,2027-02-13
TXN-004053,AC-0291,AC-0232,398.72,2026-02-02 01:10:22,transfer,DEV-0229,us-west,2027-05-28
TXN-003060,AC-0227,MR-8450,60.26,2026-03-29 17:22:25,travel,DEV-0102,us-west,2027-09-12
TXN-000958,AC-0075,AC-0038,278.26,2026-03-25 09:27:50,transfer,DEV-0090,us-east,2027-07-11
TXN-001774,AC-0137,MR-6462,66.82,2026-02-26 19:30:31,food,DEV-0254,us-west,2027-10-29
TXN-002142,AC-0163,MR-6179,89.79,2026-01-09 11:15:26,utilities,DEV-0025,us-west,2027-03-17
TXN-001009,AC-0081,MR-8772,41.19,2026-01-30 09:33:32,entertainment,DEV-0112,us-west,2026-05-18
TXN-003119,AC-0231,MR-5005,16.97,2026-01-15 09:44:37,food,DEV-0290,us-west,2026-06-22
TXN-001093,AC-0089,MR-3249,29.29,2026-01-12 10:39:54,utilities,DEV-0221,us-east,2026-08-06
TXN-003868,AC-0277,MR-8145,53.55,2026-01-13 18:15:48,entertainment,DEV-0202,us-east,2026-03-21
TXN-003357,AC-0247,MR-2421,40.65,2026-03-09 13:53:23,travel,DEV-0230,us-east,2027-12-04
TXN-002745,AC-0204,MR-5803,76.92,2026-02-28 03:17:13,travel,DEV-0024,us-east,2027-11-10
TXN-004106,AC-0295,MR-7938,90.23,2026-02-06 19:06:18,entertainment,DEV-0201,us-west,2026-05-22
TXN-000997,AC-0080,MR-3940,54.91,2026-03-04 23:36:23,utilities,DEV-0213,us-east,2026-03-12
TXN-003507,AC-0256,AC-0262,480.39,2026-01-25 13:50:05,transfer,DEV-0236,us-west,2026-02-18
TXN-001680,AC-0132,MR-1478,112.16,2026-02-11 19:53:54,food,DEV-0048,us-east,2026-06-18
TXN-000154,AC-0019,MR-3657,676.93,2026-01-27 20:55:00,entertainment,DEV-0261,us-west,2027-11-15
TXN-003148,AC-0233,AC-0246,445.67,2026-03-28 04:51:28,transfer,DEV-0073,us-east,2027-07-12
TXN-004026,AC-0290,MR-9114,102.46,2026-02-20 17:13:19,retail,DEV-0021,us-west,2027-08-28
TXN-002909,AC-0216,MR-4738,82.74,2026-02-12 08:57:02,food,DEV-0296,us-east,2026-07-27
TXN-002838,AC-0212,MR-1095,80.38,2026-03-12 21:44:15,entertainment,DEV-0242,us-east,2026-04-24
TXN-000581,AC-0051,MR-2296,5.07,2026-02-08 10:38:09,entertainment,DEV-0189,us-west,2026-12-18
TXN-001471,AC-0119,MR-5411,55.31,2026-03-23 19:59:41,entertainment,DEV-0295,us-east,2026-03-17
TXN-000704,AC-0058,MR-6511,101.88,2026-03-19 08:17:55,entertainment,DEV-0207,us-west,2027-06-13
TXN-001213,AC-0097,MR-4930,30.22,2026-01-29 18:22:14,entertainment,DEV-0270,us-west,2026-04-28
TXN-003344,AC-0246,MR-5775,94.87,2026-01-19 08:32:04,retail,DEV-0199,us-west,2026-09-25
TXN-000897,AC-0072,MR-9202,73.1,2026-01-23 21:16:24,retail,DEV-0239,us-west,2026-12-09
TXN-003309,AC-0244,MR-7153,30.19,2026-03-01 03:07:29,travel,DEV-0103,us-east,2026-08-09
TXN-000488,AC-0044,MR-9644,53.88,2026-03-14 06:41:40,retail,DEV-0127,us-east,2026-09-11
TXN-003673,AC-0265,MR-2761,7.8,2026-03-10 23:16:22,travel,DEV-0064,us-west,2027-03-27
TXN-000560,AC-0049,MR-2269,43.2,2026-01-16 01:16:18,travel,DEV-0182,us-west,2027-11-09
TXN-001142,AC-0092,MR-7169,83.49,2026-02-27 04:51:40,entertainment,DEV-0054,us-east,2027-08-14
TXN-003710,AC-0267,MR-5899,60.51,2026-02-07 20:41:52,retail,DEV-0121,us-east,2026-12-31
TXN-001120,AC-0091,MR-9349,15.16,2026-01-23 03:12:09,retail,DEV-0031,us-west,2027-01-08
TXN-002850,AC-0212,MR-8898,93.26,2026-03-04 20:16:10,utilities,DEV-0242,us-east,2026-04-24
TXN-000513,AC-0045,MR-7719,114.17,2026-02-05 20:33:03,entertainment,DEV-0193,us-west,2026-04-04
TXN-000634,AC-0054,MR-6861,57.5,2026-02-05 01:44:15,retail,DEV-0130,us-west,2027-10-09
TXN-003739,AC-0270,MR-5334,97.04,2026-01-12 07:01:01,food,DEV-0088,us-west,2027-06-12
TXN-001665,AC-0131,MR-6580,93.81,2026-02-18 23:50:52,travel,DEV-0029,us-east,2027-09-26
TXN-001013,AC-0081,AC-0207,254.72,2026-03-26 22:19:01,transfer,DEV-0112,us-west,2026-05-18
TXN-001932,AC-0148,MR-9628,106.61,2026-01-13 02:02:18,entertainment,DEV-0071,us-east,2027-03-02
TXN-003821,AC-0274,MR-1926,29.37,2026-01-21 01:12:31,utilities,DEV-0143,us-east,2026-03-19
TXN-001151,AC-0093,MR-2470,18.79,2026-03-30 21:56:58,retail,DEV-0137,us-east,2026-02-23
TXN-002839,AC-0212,MR-3959,30.93,2026-01-18 23:41:08,retail,DEV-0242,us-east,2026-04-24
TXN-004059,AC-0292,AC-0038,382.5,2026-01-21 22:28:16,transfer,DEV-0013,us-west,2026-03-14
TXN-000117,AC-0016,MR-9701,705.69,2026-02-11 04:32:22,entertainment,DEV-0126,us-east,2026-07-02
TXN-003546,AC-0258,MR-9201,38.95,2026-01-27 11:27:37,retail,DEV-0215,us-west,2027-11-03
TXN-000741,AC-0060,MR-4508,33.44,2026-02-19 11:21:14,utilities,DEV-0171,us-west,2026-04-20
TXN-004144,AC-0297,MR-1782,53.66,2026-03-14 08:01:34,travel,DEV-0298,us-west,2027-06-12
TXN-001975,AC-0152,MR-4580,77.93,2026-01-17 22:02:14,utilities,DEV-0219,us-west,2027-03-01
TXN-001082,AC-0088,MR-5057,106.79,2026-03-01 20:19:51,travel,DEV-0034,us-east,2026-06-29
TXN-003676,AC-0265,MR-6852,41.65,2026-03-19 03:03:58,entertainment,DEV-0064,us-west,2027-03-27
TXN-001811,AC-0139,MR-3046,54.88,2026-03-22 19:20:42,food,DEV-0266,us-west,2027-12-16
TXN-000831,AC-0068,MR-3770,50.25,2026-03-21 11:14:42,utilities,DEV-0170,us-east,2026-07-05
TXN-000120,AC-0016,MR-2257,666.76,2026-01-21 16:46:09,retail,DEV-0126,us-east,2026-07-02
TXN-000657,AC-0055,MR-2359,87.06,2026-03-30 08:38:16,travel,DEV-0077,us-west,2027-07-29
TXN-003951,AC-0284,MR-8501,23.08,2026-01-12 02:57:17,travel,DEV-0032,us-west,2027-11-10
TXN-003896,AC-0281,MR-6209,76.88,2026-03-05 07:02:05,food,DEV-0151,us-west,2026-10-28
TXN-001130,AC-0092,MR-6060,52.76,2026-01-25 08:10:34,entertainment,DEV-0054,us-east,2027-08-14
TXN-000636,AC-0054,AC-0130,281.81,2026-01-31 16:33:34,transfer,DEV-0130,us-west,2027-10-09
TXN-000370,AC-0036,MR-6689,111.25,2026-03-17 01:20:15,entertainment,DEV-0110,us-west,2026-04-22
TXN-000269,AC-0029,MR-9410,9.12,2026-03-27 10:04:42,food,DEV-0211,us-east,2027-10-21
TXN-002704,AC-0201,MR-3220,51.19,2026-03-07 13:51:31,utilities,DEV-0031,us-west,2027-11-14
TXN-002984,AC-0221,MR-2169,59.22,2026-01-08 10:29:34,food,DEV-0106,us-east,2026-10-17
TXN-002871,AC-0214,AC-0052,470.86,2026-01-10 04:21:37,transfer,DEV-0201,us-east,2027-09-06
TXN-002915,AC-0217,MR-4623,41.56,2026-03-20 23:27:22,retail,DEV-0294,us-east,2026-09-06
TXN-000047,AC-0003,MR-1852,26.04,2026-02-07 00:09:52,retail,DEV-0141,us-east,2026-02-19
TXN-003422,AC-0251,MR-3162,106.9,2026-02-16 00:35:12,food,DEV-0244,us-west,2027-04-03
TXN-004166,AC-0298,MR-7853,29.42,2026-01-05 01:41:36,travel,DEV-0157,us-east,2026-07-22
TXN-000992,AC-0079,MR-5312,34.43,2026-03-30 22:44:14,travel,DEV-0060,us-east,2026-01-26
TXN-000877,AC-0070,MR-2742,117.85,2026-02-24 23:19:20,entertainment,DEV-0051,us-east,2027-11-10
TXN-000774,AC-0063,MR-2935,77.01,2026-03-23 04:28:14,entertainment,DEV-0015,us-east,2026-07-22
TXN-001220,AC-0098,MR-3410,60.61,2026-03-26 15:25:54,travel,DEV-0182,us-east,2026-05-17
TXN-001127,AC-0092,MR-5748,45.14,2026-03-04 03:14:13,food,DEV-0054,us-east,2027-08-14
TXN-000005,AC-0001,AC-0002,540.9,2026-02-26 02:33:00,transfer,DEV-0058,us-east,2026-02-03
TXN-003692,AC-0266,MR-3907,45.02,2026-03-02 05:30:37,entertainment,DEV-0103,us-west,2027-12-26
TXN-003052,AC-0225,MR-4020,57.44,2026-02-12 13:04:14,food,DEV-0263,us-east,2027-05-14
TXN-001596,AC-0127,MR-7167,11.35,2026-03-14 01:40:01,entertainment,DEV-0040,us-east,2027-12-02
TXN-003125,AC-0231,MR-1921,65.61,2026-02-28 02:32:37,travel,DEV-0290,us-west,2026-06-22
TXN-002312,AC-0173,MR-7091,92.85,2026-03-05 04:17:05,entertainment,DEV-0244,us-east,2027-12-12
TXN-003041,AC-0224,MR-5256,94.43,2026-02-13 06:26:35,food,DEV-0062,us-west,2027-01-14
TXN-002661,AC-0199,MR-2970,22.34,2026-03-05 14:04:19,retail,DEV-0022,us-west,2027-10-23
TXN-002492,AC-0184,MR-2076,61.46,2026-02-20 04:20:04,retail,DEV-0206,us-west,2027-07-09
TXN-003051,AC-0225,MR-6485,35.83,2026-03-04 02:38:46,entertainment,DEV-0263,us-east,2027-05-14
TXN-001078,AC-0088,MR-6903,75.73,2026-03-21 05:35:27,travel,DEV-0034,us-east,2026-06-29
TXN-000838,AC-0068,MR-5472,101.3,2026-01-08 04:33:27,utilities,DEV-0170,us-east,2026-07-05
TXN-000682,AC-0057,MR-6074,98.83,2026-01-07 00:14:18,food,DEV-0145,us-west,2026-05-02
TXN-001716,AC-0134,MR-2422,72.68,2026-02-16 01:53:31,entertainment,DEV-0081,us-west,2027-04-15
TXN-002353,AC-0175,MR-6121,31.74,2026-01-20 18:55:45,retail,DEV-0257,us-west,2026-10-17
TXN-003414,AC-0251,MR-4882,55.96,2026-01-08 08:55:45,food,DEV-0244,us-west,2027-04-03
TXN-002618,AC-0196,MR-2813,118.19,2026-02-02 11:11:04,utilities,DEV-0276,us-east,2026-12-26
TXN-002362,AC-0175,MR-8214,111.33,2026-03-22 10:46:38,food,DEV-0257,us-west,2026-10-17
TXN-002198,AC-0165,MR-9869,108.1,2026-03-10 09:12:03,entertainment,DEV-0287,us-east,2027-04-09
TXN-001149,AC-0093,MR-5992,69.84,2026-01-23 21:46:47,travel,DEV-0137,us-east,2026-02-23
TXN-003262,AC-0241,MR-4745,26.62,2026-01-14 19:30:34,entertainment,DEV-0038,us-west,2027-12-15
TXN-000575,AC-0050,MR-7937,100.42,2026-02-18 13:49:30,food,DEV-0252,us-west,2027-02-09
TXN-003770,AC-0272,MR-8456,75.35,2026-02-15 23:53:16,travel,DEV-0015,us-east,2026-07-17
TXN-003737,AC-0270,MR-9803,24.28,2026-02-06 15:10:24,travel,DEV-0088,us-west,2027-06-12
TXN-000051,AC-0005,MR-6288,120.4,2026-01-31 20:54:50,utilities,DEV-0126,us-east,2026-02-13
TXN-000854,AC-0069,MR-3202,24.06,2026-01-05 00:02:37,food,DEV-0163,us-west,2027-09-03
TXN-001983,AC-0152,MR-2262,74.14,2026-01-08 02:22:53,travel,DEV-0219,us-west,2027-03-01
TXN-002775,AC-0207,MR-5923,116.16,2026-03-24 13:59:13,retail,DEV-0005,us-west,2026-04-17
TXN-001824,AC-0140,AC-0087,377.22,2026-01-19 16:54:46,transfer,DEV-0260,us-west,2026-09-16
TXN-000834,AC-0068,MR-3448,86.27,2026-02-21 04:49:48,entertainment,DEV-0170,us-east,2026-07-05
TXN-003426,AC-0252,MR-9289,21.58,2026-03-13 14:51:15,travel,DEV-0227,us-east,2026-06-03
TXN-001116,AC-0091,MR-3251,40.6,2026-01-18 19:46:42,retail,DEV-0031,us-west,2027-01-08
TXN-001167,AC-0096,MR-8117,63.67,2026-01-04 04:56:57,retail,DEV-0291,us-east,2026-03-11
TXN-002519,AC-0187,MR-3938,32.37,2026-01-25 00:41:45,retail,DEV-0177,us-east,2026-10-04
TXN-001907,AC-0146,MR-1284,79.2,2026-02-23 23:15:29,food,DEV-0177,us-east,2026-04-20
TXN-000972,AC-0077,MR-7093,55.53,2026-01-10 23:29:42,retail,DEV-0196,us-west,2027-03-22
TXN-002702,AC-0201,MR-6493,79.29,2026-01-31 11:02:33,utilities,DEV-0031,us-west,2027-11-14
TXN-000400,AC-0038,MR-8407,80.16,2026-02-09 22:29:10,travel,DEV-0091,us-west,2027-10-03
TXN-002560,AC-0190,MR-3724,108.67,2026-03-11 18:23:48,utilities,DEV-0265,us-east,2027-03-04
TXN-002369,AC-0176,MR-2115,98.38,2026-01-28 15:23:58,food,DEV-0044,us-west,2027-09-11
TXN-000020,AC-0009,AC-0007,764.77,2026-03-18 03:28:00,transfer,DEV-0053,us-east,2026-02-03
TXN-000685,AC-0057,MR-2085,87.58,2026-02-09 09:30:47,food,DEV-0145,us-west,2026-05-02
TXN-000036,AC-0001,MR-5014,82.39,2026-01-27 20:01:47,utilities,DEV-0058,us-east,2026-02-03
TXN-002951,AC-0219,MR-3469,118.55,2026-01-22 19:19:01,retail,DEV-0206,us-east,2026-06-12
TXN-004096,AC-0294,MR-6540,53.66,2026-03-04 23:22:03,retail,DEV-0024,us-east,2026-03-28
TXN-002876,AC-0215,MR-8912,88.49,2026-01-10 20:05:02,retail,DEV-0029,us-west,2026-05-05
TXN-000525,AC-0046,MR-2208,52.36,2026-02-05 21:33:54,travel,DEV-0190,us-east,2026-09-29
TXN-002456,AC-0182,MR-8505,35.44,2026-02-27 03:25:34,retail,DEV-0164,us-west,2027-04-04
TXN-000921,AC-0073,MR-3831,110.65,2026-01-23 03:10:08,entertainment,DEV-0203,us-west,2026-07-05
TXN-001842,AC-0142,MR-4846,105.4,2026-03-22 14:20:45,retail,DEV-0195,us-east,2027-06-30
TXN-001891,AC-0145,MR-2840,58.99,2026-03-07 02:48:01,utilities,DEV-0287,us-west,2027-09-12
TXN-000538,AC-0046,MR-7554,90.65,2026-03-15 00:36:02,entertainment,DEV-0190,us-east,2026-09-29
TXN-002807,AC-0209,MR-2055,78.42,2026-01-20 02:03:50,retail,DEV-0227,us-east,2026-07-31
TXN-001706,AC-0134,MR-1213,71.86,2026-02-15 17:18:10,food,DEV-0081,us-west,2027-04-15
TXN-004155,AC-0297,MR-7071,117.94,2026-03-10 21:31:37,utilities,DEV-0298,us-west,2027-06-12
TXN-003111,AC-0230,MR-7967,57.29,2026-01-14 02:07:21,utilities,DEV-0211,us-west,2026-08-09
TXN-003248,AC-0240,MR-2417,17.33,2026-03-15 10:47:26,retail,DEV-0084,us-west,2026-10-30
TXN-000246,AC-0026,MR-7077,175.78,2026-03-07 19:25:32,retail,DEV-0039,us-central,2027-04-11
TXN-003465,AC-0254,MR-5376,97.09,2026-03-19 10:48:15,travel,DEV-0189,us-west,2027-05-02
TXN-003176,AC-0236,MR-4892,75.45,2026-03-19 05:02:36,retail,DEV-0038,us-west,2026-06-23
TXN-000785,AC-0063,MR-6536,90.87,2026-02-15 23:24:11,travel,DEV-0015,us-east,2026-07-22
TXN-001410,AC-0114,MR-2687,55.24,2026-01-19 13:50:26,retail,DEV-0083,us-east,2026-12-19
TXN-002538,AC-0189,MR-9065,89.85,2026-03-20 07:07:06,food,DEV-0023,us-east,2027-07-25
TXN-000155,AC-0019,MR-7643,867.38,2026-01-10 20:13:00,travel,DEV-0261,us-west,2027-11-15
TXN-003711,AC-0267,MR-5489,53.93,2026-03-09 10:22:04,entertainment,DEV-0121,us-east,2026-12-31
TXN-003010,AC-0223,AC-0234,401.96,2026-02-18 21:28:05,transfer,DEV-0163,us-west,2027-07-29
TXN-001687,AC-0133,MR-8076,58.25,2026-03-14 23:29:54,food,DEV-0173,us-east,2026-09-19
TXN-002902,AC-0216,MR-1665,23.8,2026-01-27 21:08:05,retail,DEV-0296,us-east,2026-07-27
TXN-003360,AC-0248,MR-4118,71.84,2026-02-08 05:14:16,entertainment,DEV-0199,us-west,2027-05-04
TXN-000626,AC-0053,MR-7067,91.68,2026-01-26 09:01:17,utilities,DEV-0092,us-west,2027-01-17
TXN-002734,AC-0203,AC-0064,279.95,2026-01-08 15:15:59,transfer,DEV-0274,us-west,2027-11-09
TXN-001896,AC-0146,MR-1752,10.83,2026-02-09 22:23:41,travel,DEV-0177,us-east,2026-04-20
TXN-001347,AC-0108,MR-7334,102.6,2026-01-17 23:12:46,entertainment,DEV-0299,us-east,2027-05-15
TXN-000570,AC-0049,MR-3768,38.93,2026-02-20 15:01:44,food,DEV-0182,us-west,2027-11-09
TXN-004157,AC-0297,MR-8907,65.12,2026-03-08 00:53:05,entertainment,DEV-0298,us-west,2027-06-12
TXN-001759,AC-0137,MR-8039,49.65,2026-02-04 22:55:04,entertainment,DEV-0254,us-west,2027-10-29
TXN-001817,AC-0140,MR-2571,28.54,2026-02-08 05:10:55,entertainment,DEV-0260,us-west,2026-09-16
TXN-002066,AC-0158,MR-2223,53.53,2026-03-05 10:42:47,travel,DEV-0242,us-east,2027-08-12
TXN-000128,AC-0017,MR-7613,777.92,2026-03-18 14:29:45,retail,DEV-0138,us-east,2027-11-24
TXN-003395,AC-0250,MR-6191,41.15,2026-02-05 09:57:36,food,DEV-0177,us-west,2027-08-27
TXN-003328,AC-0245,MR-7549,72.87,2026-01-17 03:33:50,retail,DEV-0023,us-west,2026-10-07
TXN-004200,AC-0299,MR-4223,26.99,2026-01-25 09:54:46,retail,DEV-0283,us-east,2026-08-11
TXN-002007,AC-0153,MR-1972,117.1,2026-01-22 11:47:49,travel,DEV-0155,us-east,2026-10-12
TXN-002976,AC-0220,MR-8352,74.17,2026-01-13 17:49:59,retail,DEV-0280,us-east,2026-12-08
TXN-000981,AC-0078,MR-3681,59.86,2026-01-31 03:27:13,retail,DEV-0288,us-west,2026-03-14
TXN-002301,AC-0172,MR-8332,115.21,2026-03-22 09:00:45,utilities,DEV-0116,us-west,2027-06-01
TXN-000191,AC-0022,MR-4083,97.66,2026-02-25 17:09:45,retail,DEV-0284,us-west,2027-03-25
TXN-001140,AC-0092,MR-6618,59.07,2026-01-26 20:06:02,entertainment,DEV-0054,us-east,2027-08-14
TXN-000993,AC-0079,MR-4020,12.12,2026-01-03 06:28:16,entertainment,DEV-0060,us-east,2026-01-26
TXN-000700,AC-0057,MR-9694,11.75,2026-02-08 04:33:18,utilities,DEV-0145,us-west,2026-05-02
TXN-003952,AC-0284,MR-4961,100.14,2026-01-13 01:13:41,retail,DEV-0032,us-west,2027-11-10
TXN-000607,AC-0052,MR-5337,7.12,2026-02-09 02:05:07,food,DEV-0275,us-east,2026-09-01
TXN-000181,AC-0021,MR-6842,111.5,2026-02-05 23:01:02,travel,DEV-0123,ap-south,2026-02-09
TXN-000302,AC-0032,MR-7825,6.43,2026-03-12 20:19:01,travel,DEV-0134,us-east,2027-02-26
TXN-002545,AC-0190,MR-7908,117.3,2026-02-04 19:05:24,food,DEV-0265,us-east,2027-03-04
TXN-004001,AC-0288,MR-7736,104.23,2026-03-14 12:35:10,food,DEV-0294,us-west,2027-03-10
TXN-004017,AC-0289,MR-5630,15.63,2026-01-22 12:12:29,retail,DEV-0151,us-east,2027-03-24
TXN-001061,AC-0086,MR-5135,68.62,2026-01-31 14:51:48,food,DEV-0059,us-east,2027-01-21
TXN-004082,AC-0293,MR-2608,76.15,2026-01-07 21:15:31,retail,DEV-0209,us-west,2026-10-31
TXN-002147,AC-0163,MR-3785,111.83,2026-03-16 02:14:09,food,DEV-0025,us-west,2027-03-17
TXN-002566,AC-0191,AC-0231,205.02,2026-02-09 04:28:59,transfer,DEV-0003,us-east,2027-05-24
TXN-004208,AC-0300,MR-1772,5.64,2026-02-19 13:01:58,entertainment,DEV-0283,us-west,2027-04-21
TXN-001070,AC-0087,MR-1663,88.08,2026-03-23 10:44:08,retail,DEV-0032,us-west,2026-04-13
TXN-002525,AC-0188,MR-5555,96.78,2026-03-19 02:33:04,utilities,DEV-0073,us-west,2026-04-11
TXN-002206,AC-0166,MR-2046,70.85,2026-02-03 04:35:52,entertainment,DEV-0195,us-west,2026-05-14
TXN-001244,AC-0100,MR-8255,91.37,2026-01-17 21:58:12,travel,DEV-0159,us-west,2027-10-16
TXN-003244,AC-0240,MR-2630,64.41,2026-03-07 12:18:43,travel,DEV-0084,us-west,2026-10-30
TXN-000017,AC-0005,AC-0009,771.91,2026-03-21 03:23:00,transfer,DEV-0126,us-east,2026-02-13
TXN-003584,AC-0260,MR-4390,52.08,2026-01-08 08:12:27,food,DEV-0100,us-east,2027-09-16
TXN-003121,AC-0231,MR-2977,82.92,2026-01-03 02:32:26,travel,DEV-0290,us-west,2026-06-22
TXN-001216,AC-0098,MR-6928,15.98,2026-03-05 08:50:03,utilities,DEV-0182,us-east,2026-05-17
TXN-000547,AC-0047,MR-6489,106.61,2026-01-27 19:37:13,utilities,DEV-0248,us-west,2026-07-30
TXN-003588,AC-0260,MR-2759,58.34,2026-03-02 10:56:57,utilities,DEV-0100,us-east,2027-09-16
TXN-000659,AC-0055,MR-8036,75.51,2026-01-02 06:10:13,entertainment,DEV-0077,us-west,2027-07-29
TXN-003912,AC-0281,MR-5724,102.54,2026-03-30 07:45:23,food,DEV-0151,us-west,2026-10-28
TXN-003068,AC-0227,MR-5477,63.38,2026-03-10 05:21:58,food,DEV-0102,us-west,2027-09-12
TXN-003958,AC-0285,MR-6128,22.68,2026-03-23 19:02:41,travel,DEV-0214,us-west,2027-03-03
TXN-001505,AC-0121,MR-4065,76.47,2026-02-20 02:28:40,retail,DEV-0124,us-east,2026-01-17
TXN-000960,AC-0076,MR-2563,104.37,2026-01-13 18:05:10,utilities,DEV-0204,us-west,2027-07-09
TXN-002927,AC-0218,AC-0031,366.81,2026-02-20 00:44:58,transfer,DEV-0092,us-east,2027-04-12
TXN-002332,AC-0174,MR-6196,24.89,2026-02-11 04:21:11,food,DEV-0092,us-west,2026-03-13
TXN-003681,AC-0265,MR-4679,32.87,2026-03-06 12:36:09,utilities,DEV-0064,us-west,2027-03-27
TXN-000798,AC-0064,MR-1284,81.6,2026-02-01 06:12:43,utilities,DEV-0242,us-east,2027-04-24
TXN-003349,AC-0247,MR-5771,15.88,2026-02-18 18:16:23,retail,DEV-0230,us-east,2027-12-04
TXN-000226,AC-0025,MR-1076,54.49,2026-01-03 05:01:19,food,DEV-0154,eu-west,2027-09-13
TXN-002075,AC-0159,MR-2472,79.69,2026-02-01 21:32:07,entertainment,DEV-0069,us-west,2026-11-07
TXN-003355,AC-0247,MR-1615,53.82,2026-03-30 09:17:11,entertainment,DEV-0230,us-east,2027-12-04
TXN-001800,AC-0138,MR-7551,75.26,2026-03-16 17:47:10,food,DEV-0198,us-west,2026-05-28
TXN-002486,AC-0184,MR-1046,34.94,2026-02-04 22:07:48,retail,DEV-0206,us-west,2027-07-09
TXN-000563,AC-0049,MR-7613,94.06,2026-02-26 03:37:40,entertainment,DEV-0182,us-west,2027-11-09
TXN-003437,AC-0253,MR-2230,41.61,2026-03-19 05:37:22,food,DEV-0260,us-west,2026-02-08
TXN-002278,AC-0170,MR-5818,49.1,2026-02-28 08:57:50,retail,DEV-0211,us-east,2026-12-03
TXN-002086,AC-0159,MR-1364,95.51,2026-02-28 15:04:27,utilities,DEV-0069,us-west,2026-11-07
TXN-001694,AC-0133,MR-7793,87.4,2026-02-16 14:28:03,travel,DEV-0173,us-east,2026-09-19
TXN-002798,AC-0209,MR-2199,7.32,2026-02-23 18:05:33,retail,DEV-0227,us-east,2026-07-31
TXN-001046,AC-0085,MR-6489,92.2,2026-02-04 21:24:09,retail,DEV-0068,us-east,2027-11-12
TXN-003447,AC-0254,MR-9568,86.1,2026-01-15 00:55:30,entertainment,DEV-0189,us-west,2027-05-02
TXN-000470,AC-0042,MR-2852,112.66,2026-03-28 23:17:01,utilities,DEV-0015,us-west,2026-01-30
TXN-000955,AC-0075,MR-5866,74.48,2026-03-29 19:21:30,retail,DEV-0090,us-east,2027-07-11
TXN-000460,AC-0042,MR-4574,40.73,2026-01-17 20:28:49,entertainment,DEV-0015,us-west,2026-01-30
TXN-002736,AC-0204,MR-1745,78.49,2026-03-27 15:28:56,retail,DEV-0024,us-east,2027-11-10
TXN-004129,AC-0296,MR-5505,109.67,2026-01-10 04:10:41,food,DEV-0177,us-east,2027-04-25
